lambda,r_H,mu,gamma,k_p,f_target,mean_friction,mean_transformative_capacity,mean_human_agency,mean_ai_intervention,adaptive_window_fraction,final_friction,final_transformative_capacity,final_human_agency,final_ai_intervention,adaptive_score,agency_compression_score,regime
0.15,0.02,0.025,1.2,0.08,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.025,1.2,0.08,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.025,1.2,0.16,0.15,0.15190418026369354,0.08849800455381665,0.9050019535577711,0.2966961570464991,0.006,0.15007842049350623,0.08473998225980899,0.8187335850402919,0.3046562949120072,0.4967499790557939,0.09499804644222887,capacity_suppression
0.15,0.02,0.025,1.2,0.16,0.35,0.35088832477931253,0.5422402400712212,1.0,0.1322738852081907,1.0,0.3501295305496024,0.5398388346911991,1.0,0.1421112398020749,0.7711201200356106,0.0,intermediate
0.15,0.02,0.025,1.2,0.16,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.025,1.2,0.16,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.06,0.4,0.04,0.15,0.17284381164150311,0.1299425319129665,0.6881789957149875,0.8387270143062798,0.079,0.15099727299073207,0.0857054262753324,0.42651245741098825,0.9137125747404958,0.40906076381397705,0.31182100428501247,homeostatic_trap
0.15,0.02,0.06,0.4,0.04,0.35,0.3606102491603087,0.5736124571479915,0.9830888733847994,0.3732653877194951,1.0,0.35156915287439683,0.5446369683961607,0.9516754227103713,0.42434720029737166,0.7783506652663954,0.016911126615200556,intermediate
0.15,0.02,0.06,0.4,0.04,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.06,0.4,0.04,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.06,0.4,0.08,0.15,0.16142427517637328,0.1073112772786126,0.663041943972411,0.8667561497804177,0.039,0.15048321312687601,0.0851642263682873,0.4120016109340627,0.913903357059713,0.3851766106255118,0.336958056027589,homeostatic_trap
0.15,0.02,0.06,0.4,0.08,0.35,0.3553190877999669,0.5565419632923496,0.9786704709527355,0.38610788186520495,1.0,0.35078058239299764,0.5420077689990356,0.9462477819678958,0.4254645774059147,0.7676062171225426,0.021329529047264484,intermediate
0.15,0.02,0.06,0.4,0.08,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.06,0.4,0.08,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.06,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.6499846208002105,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.4051286048809587,0.9139528185022696,0.37300180174303493,0.35001537919978953,homeostatic_trap
0.15,0.02,0.06,0.4,0.16,0.35,0.35266284501688766,0.547970029148106,0.9763066441511066,0.39253545879872576,1.0,0.35038927602729125,0.5407039643734789,0.9436556686204803,0.42599291853766774,0.7621383366496063,0.023693355848893427,intermediate
0.15,0.02,0.06,0.4,0.16,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.06,0.4,0.16,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.06,0.8,0.04,0.15,0.16142427517637328,0.1073112772786126,0.8486212510973362,0.43337807489020885,0.039,0.15048321312687601,0.0851642263682873,0.7061967924607792,0.4569516785298565,0.4779662641879744,0.15137874890266378,capacity_suppression
0.15,0.02,0.06,0.8,0.04,0.35,0.3553190877999669,0.5565419632923496,1.0,0.19305394093260247,1.0,0.35078058239299764,0.5420077689990356,1.0,0.21273228870295735,0.7782709816461748,0.0,intermediate
0.15,0.02,0.06,0.8,0.04,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.06,0.8,0.04,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.06,0.8,0.08,0.15,0.15571244290742936,0.09601898268585939,0.8401776616693776,0.44037946573115433,0.019,0.15023779179019447,0.08490681024664234,0.6996894085331532,0.4569764092511348,0.4680983221776185,0.15982233833062243,capacity_suppression
0.15,0.02,0.06,0.8,0.08,0.35,0.35266284501688766,0.547970029148106,1.0,0.19626772939936288,1.0,0.35038927602729125,0.5407039643734789,1.0,0.21299645926883387,0.773985014574053,0.0,intermediate
0.15,0.02,0.06,0.8,0.08,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.06,0.8,0.08,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.06,0.8,0.16,0.15,0.15285626218471596,0.09037807551702569,0.8358596011785792,0.44387828008348623,0.01,0.15011794662427752,0.08478133335149939,0.6964897074731266,0.4569830780946688,0.46311883834780243,0.16414039882142084,capacity_suppression
0.15,0.02,0.06,0.8,0.16,0.35,0.35133222382206614,0.5436744341976644,1.0,0.19787503849711113,1.0,0.35019438178402407,0.5400548091479578,1.0,0.2131247104451385,0.7718372170988321,0.0,intermediate
0.15,0.02,0.06,0.8,0.16,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.06,0.8,0.16,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.06,1.2,0.04,0.15,0.15761648296237615,0.09978138874751778,0.9234156837647974,0.2920307972787951,0.026,0.15031874759601854,0.08499165405808869,0.8473203895677147,0.30464656859120576,0.5115985362561576,0.07658431623520257,capacity_suppression
0.15,0.02,0.06,1.2,0.04,0.35,0.3535490116610183,0.5508300133358539,1.0,0.13013087636535015,1.0,0.3505194877106974,0.541137755681222,1.0,0.14193968693230527,0.775415006667927,0.0,intermediate
0.15,0.02,0.06,1.2,0.04,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.06,1.2,0.04,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.06,1.2,0.08,0.15,0.1538083350118219,0.0922581033055281,0.9197692654591467,0.29514144070271936,0.013,0.1501576836599216,0.08482292130298373,0.8442005926504328,0.3046541862529584,0.5060136843823374,0.08023073454085328,capacity_suppression
0.15,0.02,0.06,1.2,0.08,0.35,0.351775944710427,0.5451071763606504,1.0,0.1315595008860135,1.0,0.3502592898788566,0.5402709892641708,1.0,0.1420548336438504,0.7725535881803252,0.0,intermediate
0.15,0.02,0.06,1.2,0.08,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.06,1.2,0.08,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.06,1.2,0.16,0.15,0.15190418026369354,0.08849800455381665,0.9179151633213231,0.2966961570464991,0.006,0.15007842049350623,0.08473998225980899,0.8426567975899103,0.3046562949120072,0.5032065839375699,0.08208483667867694,capacity_suppression
0.15,0.02,0.06,1.2,0.16,0.35,0.35088832477931253,0.5422402400712212,1.0,0.1322738852081907,1.0,0.3501295305496024,0.5398388346911991,1.0,0.1421112398020749,0.7711201200356106,0.0,intermediate
0.15,0.02,0.06,1.2,0.16,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.02,0.06,1.2,0.16,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.005,0.4,0.04,0.15,0.17284381164150311,0.1299425319129665,0.7622153260131612,0.8387270143062798,0.079,0.15099727299073207,0.0857054262753324,0.5594918293776642,0.9137125747404958,0.4460789289630639,0.23778467398683878,homeostatic_trap
0.15,0.05,0.005,0.4,0.04,0.35,0.3606102491603087,0.5736124571479915,0.9827332004614147,0.3732653877194951,1.0,0.35156915287439683,0.5446369683961607,0.9515478982384009,0.42434720029737166,0.7781728288047031,0.017266799538585342,intermediate
0.15,0.05,0.005,0.4,0.04,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.005,0.4,0.04,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.005,0.4,0.08,0.15,0.16142427517637328,0.1073112772786126,0.7423740410645902,0.8667561497804177,0.039,0.15048321312687601,0.0851642263682873,0.5479785117653575,0.913903357059713,0.42484265917160136,0.25762595893540985,homeostatic_trap
0.15,0.05,0.005,0.4,0.08,0.35,0.3553190877999669,0.5565419632923496,0.9790982878338277,0.38610788186520495,1.0,0.35078058239299764,0.5420077689990356,0.9474242120392149,0.4254645774059147,0.7678201255630887,0.020901712166172315,intermediate
0.15,0.05,0.005,0.4,0.08,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.005,0.4,0.08,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.005,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.7320556858168236,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.542544933010481,0.9139528185022696,0.4140373342513415,0.26794431418317644,homeostatic_trap
0.15,0.05,0.005,0.4,0.16,0.35,0.35266284501688766,0.547970029148106,0.9771883449822176,0.39253545879872576,1.0,0.35038927602729125,0.5407039643734789,0.9454862513756065,0.42599291853766774,0.7625791870651618,0.022811655017782373,intermediate
0.15,0.05,0.005,0.4,0.16,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.005,0.4,0.16,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.005,0.8,0.04,0.15,0.16142427517637328,0.1073112772786126,0.9427295590338647,0.43337807489020885,0.039,0.15048321312687601,0.0851642263682873,0.8840703200386715,0.4569516785298565,0.5250204181562387,0.057270440966135316,capacity_suppression
0.15,0.05,0.005,0.8,0.04,0.35,0.3553190877999669,0.5565419632923496,1.0,0.19305394093260247,1.0,0.35078058239299764,0.5420077689990356,1.0,0.21273228870295735,0.7782709816461748,0.0,intermediate
0.15,0.05,0.005,0.8,0.04,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.005,0.8,0.04,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.005,0.8,0.08,0.15,0.15571244290742936,0.09601898268585939,0.9384846603773037,0.44037946573115433,0.019,0.15023779179019447,0.08490681024664234,0.8807337123738047,0.4569764092511348,0.5172518215315816,0.061515339622696286,capacity_suppression
0.15,0.05,0.005,0.8,0.08,0.35,0.35266284501688766,0.547970029148106,1.0,0.19626772939936288,1.0,0.35038927602729125,0.5407039643734789,1.0,0.21299645926883387,0.773985014574053,0.0,intermediate
0.15,0.05,0.005,0.8,0.08,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.005,0.8,0.08,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.005,0.8,0.16,0.15,0.15285626218471596,0.09037807551702569,0.9363080556705297,0.44387828008348623,0.01,0.15011794662427752,0.08478133335149939,0.8791043216016527,0.4569830780946688,0.5133430655937776,0.06369194432947034,capacity_suppression
0.15,0.05,0.005,0.8,0.16,0.35,0.35133222382206614,0.5436744341976644,1.0,0.19787503849711113,1.0,0.35019438178402407,0.5400548091479578,1.0,0.2131247104451385,0.7718372170988321,0.0,intermediate
0.15,0.05,0.005,0.8,0.16,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.005,0.8,0.16,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.005,1.2,0.04,0.15,0.15761648296237615,0.09978138874751778,1.0,0.2920307972787951,0.026,0.15031874759601854,0.08499165405808869,1.0,0.30464656859120576,0.5498906943737589,0.0,capacity_suppression
0.15,0.05,0.005,1.2,0.04,0.35,0.3535490116610183,0.5508300133358539,1.0,0.13013087636535015,1.0,0.3505194877106974,0.541137755681222,1.0,0.14193968693230527,0.775415006667927,0.0,intermediate
0.15,0.05,0.005,1.2,0.04,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.005,1.2,0.04,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.005,1.2,0.08,0.15,0.1538083350118219,0.0922581033055281,1.0,0.29514144070271936,0.013,0.1501576836599216,0.08482292130298373,1.0,0.3046541862529584,0.546129051652764,0.0,capacity_suppression
0.15,0.05,0.005,1.2,0.08,0.35,0.351775944710427,0.5451071763606504,1.0,0.1315595008860135,1.0,0.3502592898788566,0.5402709892641708,1.0,0.1420548336438504,0.7725535881803252,0.0,intermediate
0.15,0.05,0.005,1.2,0.08,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.005,1.2,0.08,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.005,1.2,0.16,0.15,0.15190418026369354,0.08849800455381665,1.0,0.2966961570464991,0.006,0.15007842049350623,0.08473998225980899,1.0,0.3046562949120072,0.5442490022769083,0.0,capacity_suppression
0.15,0.05,0.005,1.2,0.16,0.35,0.35088832477931253,0.5422402400712212,1.0,0.1322738852081907,1.0,0.3501295305496024,0.5398388346911991,1.0,0.1421112398020749,0.7711201200356106,0.0,intermediate
0.15,0.05,0.005,1.2,0.16,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.005,1.2,0.16,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.025,0.4,0.04,0.15,0.17284381164150311,0.1299425319129665,0.7698560432069705,0.8387270143062798,0.079,0.15099727299073207,0.0857054262753324,0.5699711873985223,0.9137125747404958,0.44989928755996855,0.23014395679302946,homeostatic_trap
0.15,0.05,0.025,0.4,0.04,0.35,0.3606102491603087,0.5736124571479915,0.9999999982541917,0.3732653877194951,1.0,0.35156915287439683,0.5446369683961607,0.9999991145871289,0.42434720029737166,0.7868062277010917,1.745808275721572e-09,intermediate
0.15,0.05,0.025,0.4,0.04,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.025,0.4,0.04,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.025,0.4,0.08,0.15,0.16142427517637328,0.1073112772786126,0.7490520500004509,0.8667561497804177,0.039,0.15048321312687601,0.0851642263682873,0.557814423019683,0.913903357059713,0.42818166363953175,0.25094794999954906,homeostatic_trap
0.15,0.05,0.025,0.4,0.08,0.35,0.3553190877999669,0.5565419632923496,0.9999995855334511,0.38610788186520495,1.0,0.35078058239299764,0.5420077689990356,0.9999598972935141,0.4254645774059147,0.7782707744129004,4.1446654885923806e-07,intermediate
0.15,0.05,0.025,0.4,0.08,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.025,0.4,0.08,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.025,0.4,0.16,0.15,0.15571244290742936,0.09601898268585939,0.7382476686208409,0.8807589314623087,0.019,0.15023779179019447,0.08490681024664234,0.5520967922153347,0.9139528185022696,0.41713332565335015,0.2617523313791591,homeostatic_trap
0.15,0.05,0.025,0.4,0.16,0.35,0.35266284501688766,0.547970029148106,0.9999988549016527,0.39253545879872576,1.0,0.35038927602729125,0.5407039643734789,0.9999204813102185,0.42599291853766774,0.7739844420248794,1.145098347254958e-06,intermediate
0.15,0.05,0.025,0.4,0.16,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.025,0.4,0.16,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.025,0.8,0.04,0.15,0.16142427517637328,0.1073112772786126,0.9493938459015626,0.43337807489020885,0.039,0.15048321312687601,0.0851642263682873,0.896303668386638,0.4569516785298565,0.5283525615900876,0.050606154098437384,capacity_suppression
0.15,0.05,0.025,0.8,0.04,0.35,0.3553190877999669,0.5565419632923496,1.0,0.19305394093260247,1.0,0.35078058239299764,0.5420077689990356,1.0,0.21273228870295735,0.7782709816461748,0.0,intermediate
0.15,0.05,0.025,0.8,0.04,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.025,0.8,0.04,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.025,0.8,0.08,0.15,0.15571244290742936,0.09601898268585939,0.9452529177133995,0.44037946573115433,0.019,0.15023779179019447,0.08490681024664234,0.8930038885347479,0.4569764092511348,0.5206359501996294,0.054747082286600524,capacity_suppression
0.15,0.05,0.025,0.8,0.08,0.35,0.35266284501688766,0.547970029148106,1.0,0.19626772939936288,1.0,0.35038927602729125,0.5407039643734789,1.0,0.21299645926883387,0.773985014574053,0.0,intermediate
0.15,0.05,0.025,0.8,0.08,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.025,0.8,0.08,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.025,0.8,0.16,0.15,0.15285626218471596,0.09037807551702569,0.9431272730030008,0.44387828008348623,0.01,0.15011794662427752,0.08478133335149939,0.8913955858102808,0.4569830780946688,0.5167526742600133,0.05687272699699919,capacity_suppression
0.15,0.05,0.025,0.8,0.16,0.35,0.35133222382206614,0.5436744341976644,1.0,0.19787503849711113,1.0,0.35019438178402407,0.5400548091479578,1.0,0.2131247104451385,0.7718372170988321,0.0,intermediate
0.15,0.05,0.025,0.8,0.16,0.55,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.025,0.8,0.16,0.75,0.5112608807598698,0.9763105557818663,1.0,0.0,1.0,0.5255990698884567,0.9908537291504635,1.0,0.0,0.9881552778909332,0.0,adaptive_zone
0.15,0.05,0.025,1.2,0.04,0.15,0.15761648296237615,0.09978138874751778,1.0,0.2920307972787951,0.026,0.15031874759601854,0.08499165405808869,1.0,0.30464656859120576,0.5498906943737589,0.0,capacity_suppression
